direction,pips,usd,result,open,close,score,confidence,cum
BUY,28.0,2.8,TRAIL,2025-02-10 01:00:00+00:00,2025-02-10 02:00:00+00:00,25.0,0.95,16272.0
BUY,-1.0,-0.1,BE,2025-02-10 03:00:00+00:00,2025-02-10 04:00:00+00:00,24.1,0.912,16271.0
BUY,-1.0,-0.1,BE,2025-02-10 10:00:00+00:00,2025-02-10 11:00:00+00:00,21.3,0.8033,16270.0
BUY,77.0,7.7,TRAIL,2025-02-10 12:00:00+00:00,2025-02-10 13:00:00+00:00,19.0,0.7166,16347.0
BUY,40.0,4.0,TRAIL,2025-02-10 14:00:00+00:00,2025-02-10 15:00:00+00:00,23.0,0.8674,16387.0
BUY,27.0,2.7,TRAIL,2025-02-10 16:00:00+00:00,2025-02-10 17:00:00+00:00,26.3,0.8957,16414.0
BUY,-1.0,-0.1,BE,2025-02-10 18:00:00+00:00,2025-02-10 19:00:00+00:00,29.1,0.8957,16413.0
BUY,49.0,4.9,TRAIL,2025-02-10 23:00:00+00:00,2025-02-11 00:00:00+00:00,24.0,0.8957,16462.0
BUY,68.0,6.8,TRAIL,2025-02-11 02:00:00+00:00,2025-02-11 03:00:00+00:00,26.5,0.8957,16530.0
BUY,42.0,4.2,TRAIL,2025-02-11 05:00:00+00:00,2025-02-11 06:00:00+00:00,27.4,0.95,16572.0
BUY,-1.0,-0.1,BE,2025-02-11 07:00:00+00:00,2025-02-11 08:00:00+00:00,24.5,0.95,16571.0
BUY,31.0,3.1,TRAIL,2025-02-11 09:00:00+00:00,2025-02-11 10:00:00+00:00,24.5,0.95,16602.0
BUY,-32.0,-3.2,SL,2025-02-11 11:00:00+00:00,2025-02-11 12:00:00+00:00,25.3,0.95,16570.0
BUY,-1.0,-0.1,BE,2025-02-12 04:00:00+00:00,2025-02-12 05:00:00+00:00,19.5,0.7943,16569.0
BUY,28.0,2.8,TRAIL,2025-02-12 19:00:00+00:00,2025-02-12 20:00:00+00:00,19.5,0.7488,16597.0
BUY,27.0,2.7,TRAIL,2025-02-13 06:00:00+00:00,2025-02-13 07:00:00+00:00,21.3,0.8172,16624.0
BUY,60.0,6.0,TRAIL,2025-02-13 08:00:00+00:00,2025-02-13 09:00:00+00:00,23.6,0.944,16684.0
BUY,33.0,3.3,TRAIL,2025-02-13 10:00:00+00:00,2025-02-13 12:00:00+00:00,18.2,0.681,16717.0
BUY,49.0,4.9,TRAIL,2025-02-13 14:00:00+00:00,2025-02-13 15:00:00+00:00,18.0,0.6912,16766.0
BUY,28.0,2.8,TRAIL,2025-02-13 18:00:00+00:00,2025-02-13 19:00:00+00:00,22.5,0.9064,16794.0
BUY,64.0,6.4,TRAIL,2025-02-14 00:00:00+00:00,2025-02-14 01:00:00+00:00,18.2,0.678,16858.0
BUY,22.0,2.2,TRAIL,2025-02-14 02:00:00+00:00,2025-02-14 03:00:00+00:00,21.8,0.8387,16880.0
BUY,22.0,2.2,TRAIL,2025-02-14 04:00:00+00:00,2025-02-14 05:00:00+00:00,20.2,0.7526,16902.0
BUY,18.0,1.8,TRAIL,2025-02-14 08:00:00+00:00,2025-02-14 09:00:00+00:00,20.2,0.7541,16920.0
BUY,-32.0,-3.2,SL,2025-02-14 10:00:00+00:00,2025-02-14 11:00:00+00:00,23.7,0.8938,16888.0
BUY,67.0,6.7,TRAIL,2025-02-14 13:00:00+00:00,2025-02-14 14:00:00+00:00,26.8,0.95,16955.0
BUY,-1.0,-0.1,BE,2025-02-14 15:00:00+00:00,2025-02-14 16:00:00+00:00,33.3,0.8957,16954.0
BUY,-32.0,-3.2,SL,2025-02-14 17:00:00+00:00,2025-02-14 18:00:00+00:00,27.1,0.8957,16922.0
BUY,18.0,1.8,TRAIL,2025-02-18 05:00:00+00:00,2025-02-18 06:00:00+00:00,24.5,0.912,16940.0
BUY,-1.0,-0.1,BE,2025-02-18 08:00:00+00:00,2025-02-18 09:00:00+00:00,23.7,0.8848,16939.0
BUY,40.0,4.0,TRAIL,2025-02-18 11:00:00+00:00,2025-02-18 12:00:00+00:00,22.0,0.887,16979.0
BUY,26.0,2.6,TRAIL,2025-02-18 18:00:00+00:00,2025-02-18 19:00:00+00:00,19.7,0.743,17005.0
BUY,34.0,3.4,TRAIL,2025-02-18 20:00:00+00:00,2025-02-18 21:00:00+00:00,23.7,0.8938,17039.0
BUY,-32.0,-3.2,SL,2025-02-18 23:00:00+00:00,2025-02-19 00:00:00+00:00,29.8,0.8957,17007.0
BUY,-32.0,-3.2,SL,2025-02-19 01:00:00+00:00,2025-02-19 02:00:00+00:00,34.6,0.95,16975.0
BUY,34.0,3.4,TRAIL,2025-02-19 03:00:00+00:00,2025-02-19 05:00:00+00:00,42.7,0.95,17009.0
BUY,40.0,4.0,TRAIL,2025-02-19 06:00:00+00:00,2025-02-19 07:00:00+00:00,21.3,0.8834,17049.0
BUY,74.0,7.4,TRAIL,2025-02-19 08:00:00+00:00,2025-02-19 09:00:00+00:00,18.0,0.7109,17123.0
BUY,-32.0,-3.2,SL,2025-02-19 10:00:00+00:00,2025-02-19 11:00:00+00:00,20.1,0.7939,17091.0
BUY,31.0,3.1,TRAIL,2025-02-19 13:00:00+00:00,2025-02-19 14:00:00+00:00,32.5,0.95,17122.0
BUY,55.0,5.5,TRAIL,2025-02-19 15:00:00+00:00,2025-02-19 16:00:00+00:00,34.2,0.95,17177.0
BUY,34.0,3.4,TRAIL,2025-02-19 19:00:00+00:00,2025-02-19 20:00:00+00:00,18.1,0.6661,17211.0
BUY,21.0,2.1,TRAIL,2025-02-20 02:00:00+00:00,2025-02-20 03:00:00+00:00,24.4,0.912,17232.0
BUY,34.0,3.4,TRAIL,2025-02-20 04:00:00+00:00,2025-02-20 05:00:00+00:00,19.8,0.7588,17266.0
BUY,70.0,7.0,TRAIL,2025-02-20 06:00:00+00:00,2025-02-20 07:00:00+00:00,22.8,0.8512,17336.0
BUY,28.0,2.8,TRAIL,2025-02-20 09:00:00+00:00,2025-02-20 10:00:00+00:00,25.6,0.8957,17364.0
BUY,-1.0,-0.1,BE,2025-02-20 11:00:00+00:00,2025-02-20 12:00:00+00:00,34.7,0.95,17363.0
BUY,-1.0,-0.1,BE,2025-02-21 05:00:00+00:00,2025-02-21 06:00:00+00:00,18.5,0.6808,17362.0
SELL,-32.0,-3.2,SL,2025-02-21 11:00:00+00:00,2025-02-21 12:00:00+00:00,-22.1,0.8545,17330.0
BUY,35.0,3.5,TRAIL,2025-02-24 02:00:00+00:00,2025-02-24 03:00:00+00:00,25.8,0.95,17365.0
BUY,50.0,5.0,TRAIL,2025-02-24 07:00:00+00:00,2025-02-24 08:00:00+00:00,20.4,0.846,17415.0
BUY,76.0,7.6,TRAIL,2025-02-24 10:00:00+00:00,2025-02-24 11:00:00+00:00,23.6,0.944,17491.0
BUY,75.0,7.5,TRAIL,2025-02-24 12:00:00+00:00,2025-02-24 13:00:00+00:00,20.4,0.7834,17566.0
BUY,68.0,6.8,TRAIL,2025-02-24 15:00:00+00:00,2025-02-24 16:00:00+00:00,20.4,0.7752,17634.0
BUY,45.0,4.5,TRAIL,2025-02-24 17:00:00+00:00,2025-02-24 18:00:00+00:00,23.6,0.944,17679.0
BUY,-1.0,-0.1,BE,2025-02-24 19:00:00+00:00,2025-02-24 20:00:00+00:00,23.6,0.944,17678.0
BUY,-1.0,-0.1,BE,2025-02-24 21:00:00+00:00,2025-02-24 23:00:00+00:00,18.6,0.6959,17677.0
BUY,20.0,2.0,TRAIL,2025-02-25 00:00:00+00:00,2025-02-25 01:00:00+00:00,23.6,0.944,17697.0
BUY,94.0,9.4,TRAIL,2025-02-25 07:00:00+00:00,2025-02-25 08:00:00+00:00,21.6,0.8352,17791.0
SELL,66.0,6.6,TRAIL,2025-02-27 03:00:00+00:00,2025-02-27 04:00:00+00:00,-24.4,0.8867,17857.0
SELL,-1.0,-0.1,BE,2025-02-27 09:00:00+00:00,2025-02-27 10:00:00+00:00,-21.3,0.8033,17856.0
SELL,-32.0,-3.2,SL,2025-02-27 11:00:00+00:00,2025-02-27 12:00:00+00:00,-30.1,0.8957,17824.0
SELL,219.0,21.9,TRAIL,2025-02-27 13:00:00+00:00,2025-02-27 14:00:00+00:00,-26.5,0.9183,18043.0
SELL,-32.0,-3.2,SL,2025-02-27 15:00:00+00:00,2025-02-27 16:00:00+00:00,-24.3,0.8957,18011.0
SELL,-32.0,-3.2,SL,2025-02-27 17:00:00+00:00,2025-02-27 18:00:00+00:00,-34.5,0.95,17979.0
SELL,60.0,6.0,TRAIL,2025-02-27 19:00:00+00:00,2025-02-27 20:00:00+00:00,-40.3,0.9229,18039.0
SELL,18.0,1.8,TRAIL,2025-02-27 21:00:00+00:00,2025-02-27 23:00:00+00:00,-24.3,0.8957,18057.0
SELL,78.0,7.8,TRAIL,2025-02-28 02:00:00+00:00,2025-02-28 03:00:00+00:00,-25.0,0.95,18135.0
SELL,-1.0,-0.1,BE,2025-02-28 05:00:00+00:00,2025-02-28 06:00:00+00:00,-28.8,0.95,18134.0
SELL,65.0,6.5,TRAIL,2025-02-28 07:00:00+00:00,2025-02-28 08:00:00+00:00,-18.0,0.6789,18199.0
SELL,-1.0,-0.1,BE,2025-02-28 09:00:00+00:00,2025-02-28 11:00:00+00:00,-18.8,0.709,18198.0
SELL,33.0,3.3,TRAIL,2025-02-28 15:00:00+00:00,2025-02-28 16:00:00+00:00,-19.2,0.7241,18231.0
SELL,69.0,6.9,TRAIL,2025-02-28 17:00:00+00:00,2025-02-28 18:00:00+00:00,-37.3,0.9229,18300.0
SELL,-32.0,-3.2,SL,2025-02-28 19:00:00+00:00,2025-02-28 20:00:00+00:00,-32.1,0.9183,18268.0
SELL,-32.0,-3.2,SL,2025-02-28 21:00:00+00:00,2025-03-02 23:00:00+00:00,-19.5,0.7488,18236.0
SELL,-1.0,-0.1,BE,2025-03-03 00:00:00+00:00,2025-03-03 01:00:00+00:00,-23.5,0.8773,18235.0
SELL,18.0,1.8,TRAIL,2025-03-03 15:00:00+00:00,2025-03-03 16:00:00+00:00,-19.8,0.8252,18253.0
SELL,39.0,3.9,TRAIL,2025-03-03 17:00:00+00:00,2025-03-03 18:00:00+00:00,-23.4,0.95,18292.0
BUY,-1.0,-0.1,BE,2025-03-04 16:00:00+00:00,2025-03-04 17:00:00+00:00,23.8,0.8957,18291.0
BUY,-1.0,-0.1,BE,2025-03-06 01:00:00+00:00,2025-03-06 02:00:00+00:00,18.0,0.7465,18290.0
BUY,-32.0,-3.2,SL,2025-03-06 08:00:00+00:00,2025-03-06 09:00:00+00:00,21.4,0.8259,18258.0
BUY,76.0,7.6,TRAIL,2025-03-06 10:00:00+00:00,2025-03-06 11:00:00+00:00,30.8,0.9183,18334.0
BUY,30.0,3.0,TRAIL,2025-03-06 16:00:00+00:00,2025-03-06 17:00:00+00:00,26.3,0.912,18364.0
BUY,-1.0,-0.1,BE,2025-03-06 18:00:00+00:00,2025-03-06 19:00:00+00:00,34.3,0.95,18363.0
BUY,-1.0,-0.1,BE,2025-03-06 20:00:00+00:00,2025-03-06 21:00:00+00:00,18.0,0.6624,18362.0
BUY,-32.0,-3.2,SL,2025-03-07 09:00:00+00:00,2025-03-07 10:00:00+00:00,20.4,0.846,18330.0
BUY,29.0,2.9,TRAIL,2025-03-07 11:00:00+00:00,2025-03-07 12:00:00+00:00,20.4,0.846,18359.0
BUY,157.0,15.7,TRAIL,2025-03-07 13:00:00+00:00,2025-03-07 14:00:00+00:00,20.4,0.7752,18516.0
BUY,-1.0,-0.1,BE,2025-03-07 16:00:00+00:00,2025-03-07 17:00:00+00:00,23.6,0.944,18515.0
SELL,97.0,9.7,TRAIL,2025-03-10 07:00:00+00:00,2025-03-10 08:00:00+00:00,-26.0,0.95,18612.0
SELL,70.0,7.0,TRAIL,2025-03-10 10:00:00+00:00,2025-03-10 11:00:00+00:00,-21.0,0.812,18682.0
SELL,-1.0,-0.1,BE,2025-03-10 13:00:00+00:00,2025-03-10 14:00:00+00:00,-26.4,0.95,18681.0
SELL,83.0,8.3,TRAIL,2025-03-10 15:00:00+00:00,2025-03-10 16:00:00+00:00,-18.7,0.7181,18764.0
SELL,35.0,3.5,TRAIL,2025-03-10 20:00:00+00:00,2025-03-10 22:00:00+00:00,-18.9,0.7128,18799.0
SELL,-32.0,-3.2,SL,2025-03-10 23:00:00+00:00,2025-03-11 00:00:00+00:00,-25.1,0.8957,18767.0
SELL,-32.0,-3.2,SL,2025-03-11 01:00:00+00:00,2025-03-11 02:00:00+00:00,-28.9,0.9183,18735.0
SELL,-1.0,-0.1,BE,2025-03-11 05:00:00+00:00,2025-03-11 06:00:00+00:00,-27.5,0.9183,18734.0
SELL,-32.0,-3.2,SL,2025-03-11 07:00:00+00:00,2025-03-11 08:00:00+00:00,-19.5,0.728,18702.0
BUY,24.0,2.4,TRAIL,2025-03-12 00:00:00+00:00,2025-03-12 01:00:00+00:00,19.5,0.8087,18726.0
BUY,32.0,3.2,TRAIL,2025-03-12 05:00:00+00:00,2025-03-12 06:00:00+00:00,22.7,0.9414,18758.0
BUY,68.0,6.8,TRAIL,2025-03-12 07:00:00+00:00,2025-03-12 08:00:00+00:00,23.2,0.9354,18826.0
BUY,-1.0,-0.1,BE,2025-03-12 10:00:00+00:00,2025-03-12 11:00:00+00:00,20.0,0.7949,18825.0
BUY,-1.0,-0.1,BE,2025-03-12 12:00:00+00:00,2025-03-12 13:00:00+00:00,24.3,0.95,18824.0
BUY,108.0,10.8,TRAIL,2025-03-12 15:00:00+00:00,2025-03-12 16:00:00+00:00,24.8,0.8686,18932.0
BUY,26.0,2.6,TRAIL,2025-03-12 19:00:00+00:00,2025-03-12 20:00:00+00:00,34.3,0.9183,18958.0
BUY,-1.0,-0.1,BE,2025-03-12 22:00:00+00:00,2025-03-12 23:00:00+00:00,29.0,0.8957,18957.0
BUY,28.0,2.8,TRAIL,2025-03-13 00:00:00+00:00,2025-03-13 01:00:00+00:00,23.0,0.8674,18985.0
BUY,28.0,2.8,TRAIL,2025-03-13 02:00:00+00:00,2025-03-13 03:00:00+00:00,23.0,0.8674,19013.0
BUY,-32.0,-3.2,SL,2025-03-13 04:00:00+00:00,2025-03-13 05:00:00+00:00,19.0,0.7166,18981.0
BUY,-32.0,-3.2,SL,2025-03-13 06:00:00+00:00,2025-03-13 07:00:00+00:00,37.1,0.9183,18949.0
BUY,54.0,5.4,TRAIL,2025-03-13 08:00:00+00:00,2025-03-13 09:00:00+00:00,34.3,0.8957,19003.0
BUY,103.0,10.3,TRAIL,2025-03-13 12:00:00+00:00,2025-03-13 13:00:00+00:00,22.4,0.9032,19106.0
BUY,91.0,9.1,TRAIL,2025-03-13 14:00:00+00:00,2025-03-13 15:00:00+00:00,18.0,0.7109,19197.0
BUY,-1.0,-0.1,BE,2025-03-13 20:00:00+00:00,2025-03-13 22:00:00+00:00,27.8,0.8957,19196.0
BUY,19.0,1.9,TRAIL,2025-03-13 23:00:00+00:00,2025-03-14 00:00:00+00:00,23.0,0.8674,19215.0
BUY,-1.0,-0.1,BE,2025-03-14 01:00:00+00:00,2025-03-14 02:00:00+00:00,23.0,0.8674,19214.0
BUY,21.0,2.1,TRAIL,2025-03-14 03:00:00+00:00,2025-03-14 04:00:00+00:00,23.0,0.8674,19235.0
BUY,-1.0,-0.1,BE,2025-03-14 06:00:00+00:00,2025-03-14 07:00:00+00:00,18.5,0.6907,19234.0
BUY,61.0,6.1,TRAIL,2025-03-14 11:00:00+00:00,2025-03-14 12:00:00+00:00,19.0,0.7661,19295.0
BUY,68.0,6.8,TRAIL,2025-03-14 13:00:00+00:00,2025-03-14 14:00:00+00:00,19.7,0.7943,19363.0
BUY,45.0,4.5,TRAIL,2025-03-14 15:00:00+00:00,2025-03-14 16:00:00+00:00,28.5,0.95,19408.0
BUY,34.0,3.4,TRAIL,2025-03-16 22:00:00+00:00,2025-03-16 23:00:00+00:00,18.0,0.6624,19442.0
BUY,-32.0,-3.2,SL,2025-03-17 14:00:00+00:00,2025-03-17 15:00:00+00:00,24.4,0.912,19410.0
BUY,-1.0,-0.1,BE,2025-03-17 17:00:00+00:00,2025-03-17 18:00:00+00:00,20.4,0.7834,19409.0
BUY,-1.0,-0.1,BE,2025-03-17 19:00:00+00:00,2025-03-17 20:00:00+00:00,18.8,0.7019,19408.0
BUY,32.0,3.2,TRAIL,2025-03-17 23:00:00+00:00,2025-03-18 00:00:00+00:00,22.3,0.8563,19440.0
BUY,53.0,5.3,TRAIL,2025-03-18 01:00:00+00:00,2025-03-18 02:00:00+00:00,27.3,0.8957,19493.0
BUY,40.0,4.0,TRAIL,2025-03-18 05:00:00+00:00,2025-03-18 06:00:00+00:00,28.7,0.8957,19533.0
BUY,96.0,9.6,TRAIL,2025-03-18 07:00:00+00:00,2025-03-18 08:00:00+00:00,23.0,0.8674,19629.0
BUY,36.0,3.6,TRAIL,2025-03-18 09:00:00+00:00,2025-03-18 10:00:00+00:00,25.3,0.8957,19665.0
BUY,82.0,8.2,TRAIL,2025-03-18 11:00:00+00:00,2025-03-18 12:00:00+00:00,23.0,0.8674,19747.0
BUY,-32.0,-3.2,SL,2025-03-18 13:00:00+00:00,2025-03-18 14:00:00+00:00,19.0,0.7166,19715.0
BUY,43.0,4.3,TRAIL,2025-03-18 15:00:00+00:00,2025-03-18 16:00:00+00:00,41.5,0.9229,19758.0
BUY,24.0,2.4,TRAIL,2025-03-18 17:00:00+00:00,2025-03-18 18:00:00+00:00,26.2,0.8957,19782.0
BUY,-32.0,-3.2,SL,2025-03-18 19:00:00+00:00,2025-03-18 22:00:00+00:00,29.8,0.8957,19750.0
BUY,-1.0,-0.1,BE,2025-03-18 23:00:00+00:00,2025-03-19 00:00:00+00:00,22.4,0.8363,19749.0
BUY,37.0,3.7,TRAIL,2025-03-19 01:00:00+00:00,2025-03-19 02:00:00+00:00,24.5,0.95,19786.0
BUY,-32.0,-3.2,SL,2025-03-19 07:00:00+00:00,2025-03-19 08:00:00+00:00,24.5,0.95,19754.0
BUY,57.0,5.7,TRAIL,2025-03-19 09:00:00+00:00,2025-03-19 10:00:00+00:00,28.5,0.95,19811.0
BUY,-1.0,-0.1,BE,2025-03-19 11:00:00+00:00,2025-03-19 12:00:00+00:00,24.5,0.95,19810.0
BUY,28.0,2.8,TRAIL,2025-03-19 23:00:00+00:00,2025-03-20 00:00:00+00:00,20.3,0.7579,19838.0
BUY,23.0,2.3,TRAIL,2025-03-20 01:00:00+00:00,2025-03-20 02:00:00+00:00,30.2,0.9183,19861.0
BUY,61.0,6.1,TRAIL,2025-03-20 03:00:00+00:00,2025-03-20 04:00:00+00:00,43.3,0.9229,19922.0
BUY,-32.0,-3.2,SL,2025-03-20 06:00:00+00:00,2025-03-20 07:00:00+00:00,24.5,0.912,19890.0
BUY,26.0,2.6,TRAIL,2025-03-20 08:00:00+00:00,2025-03-20 09:00:00+00:00,20.5,0.7544,19916.0
BUY,-1.0,-0.1,BE,2025-03-20 14:00:00+00:00,2025-03-20 15:00:00+00:00,18.5,0.6808,19915.0
BUY,-1.0,-0.1,BE,2025-03-20 20:00:00+00:00,2025-03-20 23:00:00+00:00,21.8,0.9057,19914.0
BUY,-32.0,-3.2,SL,2025-03-21 03:00:00+00:00,2025-03-21 05:00:00+00:00,21.5,0.8987,19882.0
BUY,-32.0,-3.2,SL,2025-03-24 10:00:00+00:00,2025-03-24 11:00:00+00:00,28.7,0.95,19850.0
BUY,27.0,2.7,TRAIL,2025-03-24 14:00:00+00:00,2025-03-24 15:00:00+00:00,19.2,0.782,19877.0
SELL,-32.0,-3.2,SL,2025-03-24 23:00:00+00:00,2025-03-25 00:00:00+00:00,-19.1,0.7203,19845.0
BUY,-32.0,-3.2,SL,2025-03-25 05:00:00+00:00,2025-03-25 06:00:00+00:00,19.7,0.7355,19813.0
BUY,-32.0,-3.2,SL,2025-03-25 20:00:00+00:00,2025-03-26 00:00:00+00:00,18.0,0.6912,19781.0
BUY,56.0,5.6,TRAIL,2025-03-26 09:00:00+00:00,2025-03-26 10:00:00+00:00,20.4,0.7752,19837.0
BUY,20.0,2.0,TRAIL,2025-03-26 11:00:00+00:00,2025-03-26 12:00:00+00:00,20.4,0.846,19857.0
BUY,18.0,1.8,TRAIL,2025-03-27 00:00:00+00:00,2025-03-27 01:00:00+00:00,22.0,0.8448,19875.0
BUY,22.0,2.2,TRAIL,2025-03-27 05:00:00+00:00,2025-03-27 06:00:00+00:00,19.8,0.7904,19897.0
BUY,26.0,2.6,TRAIL,2025-03-27 08:00:00+00:00,2025-03-27 09:00:00+00:00,27.1,0.8957,19923.0
BUY,198.0,19.8,TRAIL,2025-03-27 13:00:00+00:00,2025-03-27 14:00:00+00:00,37.4,0.9183,20121.0
BUY,36.0,3.6,TRAIL,2025-03-27 15:00:00+00:00,2025-03-27 16:00:00+00:00,30.5,0.8957,20157.0
BUY,21.0,2.1,TRAIL,2025-03-27 17:00:00+00:00,2025-03-27 18:00:00+00:00,30.0,0.8957,20178.0
BUY,49.0,4.9,TRAIL,2025-03-27 19:00:00+00:00,2025-03-28 00:00:00+00:00,29.6,0.8957,20227.0
BUY,-1.0,-0.1,BE,2025-03-28 01:00:00+00:00,2025-03-28 02:00:00+00:00,23.0,0.8674,20226.0
BUY,-32.0,-3.2,SL,2025-03-28 03:00:00+00:00,2025-03-28 04:00:00+00:00,23.0,0.8674,20194.0
BUY,48.0,4.8,TRAIL,2025-03-28 05:00:00+00:00,2025-03-28 06:00:00+00:00,23.0,0.9368,20242.0
BUY,-32.0,-3.2,SL,2025-03-28 09:00:00+00:00,2025-03-28 10:00:00+00:00,28.6,0.9183,20210.0
BUY,57.0,5.7,TRAIL,2025-03-28 11:00:00+00:00,2025-03-28 12:00:00+00:00,25.4,0.8957,20267.0
BUY,27.0,2.7,TRAIL,2025-03-28 13:00:00+00:00,2025-03-28 14:00:00+00:00,26.2,0.8957,20294.0
BUY,-1.0,-0.1,BE,2025-03-28 15:00:00+00:00,2025-03-28 16:00:00+00:00,32.5,0.8957,20293.0
BUY,19.0,1.9,TRAIL,2025-03-28 18:00:00+00:00,2025-03-28 19:00:00+00:00,22.0,0.8213,20312.0
BUY,132.0,13.2,TRAIL,2025-03-31 00:00:00+00:00,2025-03-31 01:00:00+00:00,18.8,0.7019,20444.0
BUY,64.0,6.4,TRAIL,2025-03-31 06:00:00+00:00,2025-03-31 07:00:00+00:00,18.5,0.6977,20508.0
BUY,-32.0,-3.2,SL,2025-03-31 08:00:00+00:00,2025-03-31 09:00:00+00:00,23.0,0.8674,20476.0
BUY,-1.0,-0.1,BE,2025-03-31 10:00:00+00:00,2025-03-31 11:00:00+00:00,29.3,0.8957,20475.0
BUY,-32.0,-3.2,SL,2025-03-31 12:00:00+00:00,2025-03-31 13:00:00+00:00,31.2,0.8957,20443.0
BUY,42.0,4.2,TRAIL,2025-03-31 14:00:00+00:00,2025-03-31 15:00:00+00:00,18.5,0.6766,20485.0
BUY,-1.0,-0.1,BE,2025-03-31 16:00:00+00:00,2025-03-31 17:00:00+00:00,21.5,0.7863,20484.0
BUY,-1.0,-0.1,BE,2025-03-31 18:00:00+00:00,2025-03-31 19:00:00+00:00,19.9,0.7278,20483.0
BUY,76.0,7.6,TRAIL,2025-04-01 09:00:00+00:00,2025-04-01 10:00:00+00:00,18.0,0.6912,20559.0
BUY,19.0,1.9,TRAIL,2025-04-01 12:00:00+00:00,2025-04-01 13:00:00+00:00,20.6,0.7895,20578.0
BUY,75.0,7.5,TRAIL,2025-04-01 16:00:00+00:00,2025-04-01 17:00:00+00:00,21.0,0.8049,20653.0
BUY,-1.0,-0.1,BE,2025-04-02 08:00:00+00:00,2025-04-02 09:00:00+00:00,23.7,0.8848,20652.0
BUY,32.0,3.2,TRAIL,2025-04-02 18:00:00+00:00,2025-04-02 19:00:00+00:00,22.7,0.8717,20684.0
BUY,-1.0,-0.1,BE,2025-04-03 01:00:00+00:00,2025-04-03 02:00:00+00:00,19.5,0.7488,20683.0
BUY,-1.0,-0.1,BE,2025-04-03 03:00:00+00:00,2025-04-03 04:00:00+00:00,19.8,0.7603,20682.0
BUY,-1.0,-0.1,BE,2025-04-03 10:00:00+00:00,2025-04-03 11:00:00+00:00,18.3,0.6832,20681.0
SELL,284.0,28.4,TRAIL,2025-04-03 16:00:00+00:00,2025-04-03 17:00:00+00:00,-19.3,0.7463,20965.0
SELL,152.0,15.2,TRAIL,2025-04-04 03:00:00+00:00,2025-04-04 04:00:00+00:00,-19.5,0.7488,21117.0
BUY,-1.0,-0.1,BE,2025-04-04 05:00:00+00:00,2025-04-04 06:00:00+00:00,20.7,0.8346,21116.0
SELL,344.0,34.4,TRAIL,2025-04-04 07:00:00+00:00,2025-04-04 08:00:00+00:00,-22.3,0.9083,21460.0
SELL,265.0,26.5,TRAIL,2025-04-07 02:00:00+00:00,2025-04-07 03:00:00+00:00,-19.5,0.7488,21725.0
SELL,354.0,35.4,TRAIL,2025-04-07 05:00:00+00:00,2025-04-07 06:00:00+00:00,-19.5,0.7488,22079.0
SELL,148.0,14.8,TRAIL,2025-04-07 09:00:00+00:00,2025-04-07 10:00:00+00:00,-24.1,0.95,22227.0
SELL,412.0,41.2,TRAIL,2025-04-07 13:00:00+00:00,2025-04-07 14:00:00+00:00,-22.0,0.9187,22639.0
SELL,378.0,37.8,TRAIL,2025-04-07 15:00:00+00:00,2025-04-07 16:00:00+00:00,-29.0,0.9183,23017.0
SELL,115.0,11.5,TRAIL,2025-04-07 18:00:00+00:00,2025-04-07 19:00:00+00:00,-27.2,0.9183,23132.0
SELL,-1.0,-0.1,BE,2025-04-07 20:00:00+00:00,2025-04-07 22:00:00+00:00,-28.9,0.9183,23131.0
SELL,-1.0,-0.1,BE,2025-04-07 23:00:00+00:00,2025-04-08 00:00:00+00:00,-40.1,0.9229,23130.0
SELL,62.0,6.2,TRAIL,2025-04-08 02:00:00+00:00,2025-04-08 03:00:00+00:00,-19.5,0.7488,23192.0
SELL,201.0,20.1,TRAIL,2025-04-08 07:00:00+00:00,2025-04-08 08:00:00+00:00,-27.9,0.8867,23393.0
SELL,-32.0,-3.2,SL,2025-04-08 12:00:00+00:00,2025-04-08 13:00:00+00:00,-25.5,0.95,23361.0
SELL,48.0,4.8,TRAIL,2025-04-08 17:00:00+00:00,2025-04-08 18:00:00+00:00,-37.7,0.95,23409.0
SELL,60.0,6.0,TRAIL,2025-04-08 19:00:00+00:00,2025-04-08 20:00:00+00:00,-33.7,0.95,23469.0
SELL,284.0,28.4,TRAIL,2025-04-08 22:00:00+00:00,2025-04-08 23:00:00+00:00,-40.2,0.95,23753.0
SELL,70.0,7.0,TRAIL,2025-04-09 00:00:00+00:00,2025-04-09 01:00:00+00:00,-24.4,0.8957,23823.0
SELL,170.0,17.0,TRAIL,2025-04-09 04:00:00+00:00,2025-04-09 05:00:00+00:00,-19.5,0.728,23993.0
SELL,111.0,11.1,TRAIL,2025-04-09 07:00:00+00:00,2025-04-09 08:00:00+00:00,-19.7,0.743,24104.0
BUY,29.0,2.9,TRAIL,2025-04-11 02:00:00+00:00,2025-04-11 03:00:00+00:00,20.0,0.7543,24133.0
BUY,115.0,11.5,TRAIL,2025-04-11 05:00:00+00:00,2025-04-11 06:00:00+00:00,19.1,0.7131,24248.0
BUY,27.0,2.7,TRAIL,2025-04-14 05:00:00+00:00,2025-04-14 06:00:00+00:00,21.8,0.9057,24275.0
BUY,-32.0,-3.2,SL,2025-04-15 01:00:00+00:00,2025-04-15 02:00:00+00:00,25.3,0.8867,24243.0
BUY,26.0,2.6,TRAIL,2025-04-15 10:00:00+00:00,2025-04-15 11:00:00+00:00,19.5,0.7488,24269.0
BUY,-1.0,-0.1,BE,2025-04-15 17:00:00+00:00,2025-04-15 18:00:00+00:00,20.5,0.8266,24268.0
