comment,commission,entry,fee,magic,order,position_id,price,profit,swap,symbol,ticket,time,time_str,type,volume
[tp 78.460],0.0,1,0.0,0,739740667,739736966,78.464,1.7,0.0,SILVER.i#,731318311,1776402141,2026-04-17 05:02:21,1,0.01
[tp 78.460],0.0,1,0.0,0,739740668,739737916,78.464,0.55,0.0,SILVER.i#,731318312,1776402141,2026-04-17 05:02:21,1,0.01
[tp 78.460],0.0,1,0.0,0,739740669,739737917,78.464,0.4,0.0,SILVER.i#,731318313,1776402141,2026-04-17 05:02:21,1,0.01
CT-BUY-c82%,0.0,0,0.0,0,739750205,739750205,78.329,0.0,0.0,SILVER.i#,731327748,1776403124,2026-04-17 05:18:44,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739750781,739750781,78.335,0.0,0.0,SILVER.i#,731328324,1776403207,2026-04-17 05:20:07,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739751415,739751415,78.406,0.0,0.0,SILVER.i#,731328950,1776403274,2026-04-17 05:21:14,0,0.01
[sl 78.260],0.0,1,0.0,0,739753161,739751415,78.249,-7.85,0.0,SILVER.i#,731330698,1776403513,2026-04-17 05:25:13,1,0.01
SCALE1-739750205,0.0,0,0.0,0,739762849,739762849,78.554,0.0,0.0,SILVER.i#,731340395,1776404376,2026-04-17 05:39:36,0,0.01
SCALE1-739750781,0.0,0,0.0,0,739762852,739762852,78.552,0.0,0.0,SILVER.i#,731340398,1776404377,2026-04-17 05:39:37,0,0.01
SCALE2-739750205,0.0,0,0.0,0,739763174,739763174,78.557,0.0,0.0,SILVER.i#,731340715,1776404443,2026-04-17 05:40:43,0,0.01
SCALE2-739750781,0.0,0,0.0,0,739763177,739763177,78.556,0.0,0.0,SILVER.i#,731340718,1776404443,2026-04-17 05:40:43,0,0.01
[sl 78.310],0.0,1,0.0,0,739770242,739762849,78.307,-12.35,0.0,SILVER.i#,731347469,1776405421,2026-04-17 05:57:01,1,0.01
[sl 78.310],0.0,1,0.0,0,739770243,739762852,78.307,-12.25,0.0,SILVER.i#,731347470,1776405421,2026-04-17 05:57:01,1,0.01
[sl 78.310],0.0,1,0.0,0,739770244,739763174,78.307,-12.5,0.0,SILVER.i#,731347471,1776405421,2026-04-17 05:57:01,1,0.01
[sl 78.310],0.0,1,0.0,0,739770245,739763177,78.307,-12.45,0.0,SILVER.i#,731347472,1776405421,2026-04-17 05:57:01,1,0.01
[tp 78.580],0.0,1,0.0,0,739774318,739750205,78.583,12.7,0.0,SILVER.i#,731351519,1776405827,2026-04-17 06:03:47,1,0.01
[tp 78.590],0.0,1,0.0,0,739774333,739750781,78.594,12.95,0.0,SILVER.i#,731351535,1776405828,2026-04-17 06:03:48,1,0.01
CT-BUY-c82%,0.0,0,0.0,0,739781532,739781532,78.985,0.0,0.0,SILVER.i#,731358755,1776406366,2026-04-17 06:12:46,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739782037,739782037,78.99,0.0,0.0,SILVER.i#,731359252,1776406427,2026-04-17 06:13:47,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739783458,739783458,79.052,0.0,0.0,SILVER.i#,731360685,1776406497,2026-04-17 06:14:57,0,0.01
[sl 78.920],0.0,1,0.0,0,739789662,739783458,78.92,-6.6,0.0,SILVER.i#,731366856,1776407415,2026-04-17 06:30:15,1,0.01
[sl 78.840],0.0,1,0.0,0,739791540,739781532,78.808,-8.85,0.0,SILVER.i#,731368759,1776407850,2026-04-17 06:37:30,1,0.01
[sl 78.840],0.0,1,0.0,0,739791541,739782037,78.808,-9.1,0.0,SILVER.i#,731368760,1776407850,2026-04-17 06:37:30,1,0.01
CT-BUY-c82%,0.0,0,0.0,0,739797260,739797260,79.041,0.0,0.0,SILVER.i#,731374467,1776408806,2026-04-17 06:53:26,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739797595,739797595,79.002,0.0,0.0,SILVER.i#,731374790,1776408873,2026-04-17 06:54:33,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739797958,739797958,78.981,0.0,0.0,SILVER.i#,731375145,1776408934,2026-04-17 06:55:34,0,0.01
[sl 78.890],0.0,1,0.0,0,739799145,739797260,78.882,-7.95,0.0,SILVER.i#,731376337,1776409196,2026-04-17 06:59:56,1,0.01
[sl 78.850],0.0,1,0.0,0,739799598,739797595,78.85,-7.6,0.0,SILVER.i#,731376775,1776409276,2026-04-17 07:01:16,1,0.01
CT-BUY-c82%,0.0,0,0.0,0,739804351,739804351,79.031,0.0,0.0,SILVER.i#,731381437,1776410218,2026-04-17 07:16:58,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739804574,739804574,79.048,0.0,0.0,SILVER.i#,731381661,1776410293,2026-04-17 07:18:13,0,0.01
SCALE1-739797958,0.0,0,0.0,0,739811932,739811932,79.199,0.0,0.0,SILVER.i#,731389048,1776411491,2026-04-17 07:38:11,0,0.01
SCALE2-739797958,0.0,0,0.0,0,739812847,739812847,79.199,0.0,0.0,SILVER.i#,731389977,1776411560,2026-04-17 07:39:20,0,0.01
SCALE1-739804351,0.0,0,0.0,0,739814950,739814950,79.255,0.0,0.0,SILVER.i#,731392068,1776411757,2026-04-17 07:42:37,0,0.01
[tp 79.230],0.0,1,0.0,0,739815063,739797958,79.231,12.5,0.0,SILVER.i#,731392183,1776411765,2026-04-17 07:42:45,1,0.01
[tp 79.230],0.0,1,0.0,0,739815064,739811932,79.231,1.6,0.0,SILVER.i#,731392184,1776411765,2026-04-17 07:42:45,1,0.01
[tp 79.230],0.0,1,0.0,0,739815065,739812847,79.231,1.6,0.0,SILVER.i#,731392185,1776411765,2026-04-17 07:42:45,1,0.01
SCALE2-739804351,0.0,0,0.0,0,739816285,739816285,79.279,0.0,0.0,SILVER.i#,731393483,1776411819,2026-04-17 07:43:39,0,0.01
SCALE1-739804574,0.0,0,0.0,0,739816292,739816292,79.286,0.0,0.0,SILVER.i#,731393491,1776411821,2026-04-17 07:43:41,0,0.01
SCALE2-739804574,0.0,0,0.0,0,739816771,739816771,79.274,0.0,0.0,SILVER.i#,731393972,1776411887,2026-04-17 07:44:47,0,0.01
[sl 79.030],0.0,1,0.0,0,739830338,739816292,79.028,-12.9,0.0,SILVER.i#,731407561,1776412964,2026-04-17 08:02:44,1,0.01
[sl 79.030],0.0,1,0.0,0,739830339,739816771,79.028,-12.3,0.0,SILVER.i#,731407562,1776412964,2026-04-17 08:02:44,1,0.01
[sl 79.010],0.0,1,0.0,0,739831894,739814950,79.009,-12.3,0.0,SILVER.i#,731409112,1776413045,2026-04-17 08:04:05,1,0.01
[sl 79.010],0.0,1,0.0,0,739831895,739816285,79.009,-13.5,0.0,SILVER.i#,731409113,1776413045,2026-04-17 08:04:05,1,0.01
CT-BUY-c82%,0.0,0,0.0,0,739845688,739845688,79.105,0.0,0.0,SILVER.i#,731423013,1776413998,2026-04-17 08:19:58,0,0.01
[sl 78.960],0.0,1,0.0,0,739851890,739845688,78.955,-7.5,0.0,SILVER.i#,731429197,1776414690,2026-04-17 08:31:30,1,0.01
[sl 78.900],0.0,1,0.0,0,739853596,739804574,78.9,-7.4,0.0,SILVER.i#,731430884,1776414805,2026-04-17 08:33:25,1,0.01
[sl 78.880],0.0,1,0.0,0,739853640,739804351,78.879,-7.6,0.0,SILVER.i#,731430928,1776414807,2026-04-17 08:33:27,1,0.01
CT-BUY-c82%,0.0,0,0.0,0,739871094,739871094,79.108,0.0,0.0,SILVER.i#,731448223,1776415735,2026-04-17 08:48:55,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739872007,739872007,79.115,0.0,0.0,SILVER.i#,731449274,1776415813,2026-04-17 08:50:13,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739873281,739873281,79.164,0.0,0.0,SILVER.i#,731450568,1776415883,2026-04-17 08:51:23,0,0.01
[sl 79.020],0.0,1,0.0,0,739878392,739873281,79.018,-7.3,0.0,SILVER.i#,731455686,1776416190,2026-04-17 08:56:30,1,0.01
[sl 78.980],0.0,1,0.0,0,739878652,739872007,78.979,-6.8,0.0,SILVER.i#,731455948,1776416201,2026-04-17 08:56:41,1,0.01
[sl 78.950],0.0,1,0.0,0,739879080,739871094,78.949,-7.95,0.0,SILVER.i#,731456378,1776416224,2026-04-17 08:57:04,1,0.01
CT-BUY-c82%,0.0,0,0.0,0,739900990,739900990,78.795,0.0,0.0,SILVER.i#,731478315,1776417196,2026-04-17 09:13:16,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739901801,739901801,78.801,0.0,0.0,SILVER.i#,731479112,1776417259,2026-04-17 09:14:19,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739902904,739902904,78.784,0.0,0.0,SILVER.i#,731480191,1776417328,2026-04-17 09:15:28,0,0.01
[sl 78.650],0.0,1,0.0,0,739905598,739900990,78.648,-7.35,0.0,SILVER.i#,731482901,1776417520,2026-04-17 09:18:40,1,0.01
[sl 78.650],0.0,1,0.0,0,739905599,739901801,78.648,-7.65,0.0,SILVER.i#,731482903,1776417520,2026-04-17 09:18:40,1,0.01
[sl 78.640],0.0,1,0.0,0,739906367,739902904,78.64,-7.2,0.0,SILVER.i#,731483660,1776417554,2026-04-17 09:19:14,1,0.01
CT-BUY-c82%,0.0,0,0.0,0,739926671,739926671,78.612,0.0,0.0,SILVER.i#,731504139,1776418538,2026-04-17 09:35:38,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739927606,739927606,78.574,0.0,0.0,SILVER.i#,731505069,1776418605,2026-04-17 09:36:45,0,0.01
CT-BUY-c82%,0.0,0,0.0,0,739930268,739930268,78.552,0.0,0.0,SILVER.i#,731507752,1776418668,2026-04-17 09:37:48,0,0.01
SCALE1-739930268,0.0,0,0.0,0,739955721,739955721,78.748,0.0,0.0,SILVER.i#,731532884,1776420366,2026-04-17 10:06:06,0,0.01
SCALE2-739930268,0.0,0,0.0,0,739957625,739957625,78.746,0.0,0.0,SILVER.i#,731534783,1776420498,2026-04-17 10:08:18,0,0.01
[tp 78.790],0.0,1,0.0,0,739959471,739930268,78.804,12.6,0.0,SILVER.i#,731536631,1776420561,2026-04-17 10:09:21,1,0.01
[tp 78.790],0.0,1,0.0,0,739959472,739955721,78.804,2.8,0.0,SILVER.i#,731536632,1776420561,2026-04-17 10:09:21,1,0.01
[tp 78.790],0.0,1,0.0,0,739959473,739957625,78.804,2.9,0.0,SILVER.i#,731536633,1776420561,2026-04-17 10:09:21,1,0.01
SCALE1-739927606,0.0,0,0.0,0,739959569,739959569,78.828,0.0,0.0,SILVER.i#,731536726,1776420567,2026-04-17 10:09:27,0,0.01
SCALE2-739927606,0.0,0,0.0,0,739960934,739960934,78.815,0.0,0.0,SILVER.i#,731538081,1776420630,2026-04-17 10:10:30,0,0.01
SCALE1-739926671,0.0,0,0.0,0,739969154,739969154,78.767,0.0,0.0,SILVER.i#,731546261,1776421231,2026-04-17 10:20:31,0,0.01
SCALE2-739926671,0.0,0,0.0,0,739970955,739970955,78.796,0.0,0.0,SILVER.i#,731548039,1776421423,2026-04-17 10:23:43,0,0.01
[tp 78.830],0.0,1,0.0,0,739974684,739927606,78.83,12.8,0.0,SILVER.i#,731551802,1776421571,2026-04-17 10:26:11,1,0.01
[tp 78.830],0.0,1,0.0,0,739974685,739959569,78.83,0.1,0.0,SILVER.i#,731551803,1776421571,2026-04-17 10:26:11,1,0.01
[tp 78.830],0.0,1,0.0,0,739974686,739960934,78.83,0.75,0.0,SILVER.i#,731551804,1776421571,2026-04-17 10:26:11,1,0.01
[tp 78.860],0.0,1,0.0,0,739977970,739926671,78.86,12.4,0.0,SILVER.i#,731555053,1776421858,2026-04-17 10:30:58,1,0.01
[tp 78.860],0.0,1,0.0,0,739977971,739969154,78.86,4.65,0.0,SILVER.i#,731555055,1776421858,2026-04-17 10:30:58,1,0.01
[tp 78.860],0.0,1,0.0,0,739977972,739970955,78.86,3.2,0.0,SILVER.i#,731555056,1776421858,2026-04-17 10:30:58,1,0.01
CT-SELL-c63%,0.0,0,0.0,0,740100477,740100477,79.686,0.0,0.0,SILVER.i#,731677614,1776429827,2026-04-17 12:43:47,1,0.1
,0.0,1,0.0,0,740100553,740100477,79.731,-22.5,0.0,SILVER.i#,731677689,1776429837,2026-04-17 12:43:57,0,0.1
CT-BUY-c78%,0.0,0,0.0,0,740101001,740101001,79.703,0.0,0.0,SILVER.i#,731678133,1776429896,2026-04-17 12:44:56,0,0.1
,0.0,1,0.0,0,740101074,740101001,79.668,-17.5,0.0,SILVER.i#,731678201,1776429905,2026-04-17 12:45:05,1,0.1
CT-SELL-c63%,0.0,0,0.0,0,740518484,740518484,81.911,0.0,0.0,SILVER.i#,732090550,1776444061,2026-04-17 16:41:01,1,0.1
,0.0,1,0.0,0,740518630,740518484,82.003,-46.0,0.0,SILVER.i#,732090699,1776444064,2026-04-17 16:41:04,0,0.1
CT-BUY-c74%,0.0,0,0.0,0,740518692,740518692,4867.25,0.0,0.0,GOLD.i#,732090761,1776444066,2026-04-17 16:41:06,0,0.1
,0.0,1,0.0,0,740518972,740518692,4865.17,-20.8,0.0,GOLD.i#,732091043,1776444078,2026-04-17 16:41:18,1,0.1
CT-BUY-c74%,0.0,0,0.0,0,740519711,740519711,4867.19,0.0,0.0,GOLD.i#,732091788,1776444104,2026-04-17 16:41:44,0,0.1
CT-BUY-c74%,0.0,0,0.0,0,740519867,740519867,4868.55,0.0,0.0,GOLD.i#,732091945,1776444114,2026-04-17 16:41:54,0,0.1
CT-BUY-c74%,0.0,0,0.0,0,740520374,740520374,4870.15,0.0,0.0,GOLD.i#,732092467,1776444123,2026-04-17 16:42:03,0,0.1
CT-SELL-c63%,0.0,0,0.0,0,740521304,740521304,82.095,0.0,0.0,SILVER.i#,732093393,1776444141,2026-04-17 16:42:21,1,0.1
,0.0,1,0.0,0,740521592,740521304,82.199,-52.0,0.0,SILVER.i#,732093668,1776444145,2026-04-17 16:42:25,0,0.1
,0.0,1,0.0,0,740522763,740519711,4868.98,17.9,0.0,GOLD.i#,732094824,1776444169,2026-04-17 16:42:49,1,0.1
,0.0,1,0.0,0,740522767,740519867,4868.95,4.0,0.0,GOLD.i#,732094828,1776444169,2026-04-17 16:42:49,1,0.1
CT-BUY-c74%,0.0,0,0.0,0,740523507,740523507,4871.56,0.0,0.0,GOLD.i#,732095566,1776444182,2026-04-17 16:43:02,0,0.1
,0.0,1,0.0,0,740523830,740523507,4870.67,-8.9,0.0,GOLD.i#,732095896,1776444192,2026-04-17 16:43:12,1,0.1
CT-BUY-c74%,0.0,0,0.0,0,740523832,740523832,4870.86,0.0,0.0,GOLD.i#,732095898,1776444192,2026-04-17 16:43:12,0,0.1
CT-SELL-c63%,0.0,0,0.0,0,740524169,740524169,82.09,0.0,0.0,SILVER.i#,732096243,1776444205,2026-04-17 16:43:25,1,0.1
,0.0,1,0.0,0,740524638,740524169,82.182,-46.0,0.0,SILVER.i#,732096710,1776444216,2026-04-17 16:43:36,0,0.1
,0.0,1,0.0,0,740525461,740520374,4867.95,-22.0,0.0,GOLD.i#,732097517,1776444235,2026-04-17 16:43:55,1,0.1
[sl 4866.29],0.0,1,0.0,0,740525498,740523832,4866.2,-46.6,0.0,GOLD.i#,732097554,1776444235,2026-04-17 16:43:55,1,0.1
CT-BUY-c74%,0.0,0,0.0,0,740526398,740526398,4866.88,0.0,0.0,GOLD.i#,732098453,1776444255,2026-04-17 16:44:15,0,0.1
CT-BUY-c74%,0.0,0,0.0,0,740526604,740526604,4865.91,0.0,0.0,GOLD.i#,732098662,1776444260,2026-04-17 16:44:20,0,0.1
CT-SELL-c58%,0.0,0,0.0,0,740526807,740526807,82.068,0.0,0.0,SILVER.i#,732098870,1776444267,2026-04-17 16:44:27,1,0.1
,0.0,1,0.0,0,740526862,740526807,82.1,-16.0,0.0,SILVER.i#,732098926,1776444269,2026-04-17 16:44:29,0,0.1
,0.0,1,0.0,0,740527534,740526398,4865.09,-17.9,0.0,GOLD.i#,732099598,1776444286,2026-04-17 16:44:46,1,0.1
[sl 4864.20],0.0,1,0.0,0,740527751,740526604,4864.12,-17.9,0.0,GOLD.i#,732099812,1776444295,2026-04-17 16:44:55,1,0.1
CT-SELL-c63%,0.0,0,0.0,0,740541528,740541528,81.731,0.0,0.0,SILVER.i#,732113573,1776444529,2026-04-17 16:48:49,1,0.1
,0.0,1,0.0,0,740541790,740541528,81.802,-35.5,0.0,SILVER.i#,732113838,1776444537,2026-04-17 16:48:57,0,0.1
CT-SELL-c63%,0.0,0,0.0,0,740543981,740543981,81.938,0.0,0.0,SILVER.i#,732116033,1776444592,2026-04-17 16:49:52,1,0.1
,0.0,1,0.0,0,740544304,740543981,81.993,-27.5,0.0,SILVER.i#,732116360,1776444598,2026-04-17 16:49:58,0,0.1
CT-BUY-c78%,0.0,0,0.0,0,740546391,740546391,81.945,0.0,0.0,SILVER.i#,732118441,1776444659,2026-04-17 16:50:59,0,0.1
,0.0,1,0.0,0,740550758,740546391,82.097,76.0,0.0,SILVER.i#,732122828,1776444772,2026-04-17 16:52:52,1,0.1
CT-SELL-c70%,0.0,0,0.0,0,740558927,740558927,82.355,0.0,0.0,SILVER.i#,732130981,1776444935,2026-04-17 16:55:35,1,0.1
,0.0,1,0.0,0,740559608,740558927,82.434,-39.5,0.0,SILVER.i#,732131670,1776444950,2026-04-17 16:55:50,0,0.1
CT-BUY-c82%,0.0,0,0.0,0,740570798,740570798,4883.61,0.0,0.0,GOLD.i#,732142900,1776445240,2026-04-17 17:00:40,0,0.1
CT-BUY-c82%,0.0,0,0.0,0,740571950,740571950,82.363,0.0,0.0,SILVER.i#,732144053,1776445257,2026-04-17 17:00:57,0,0.1
,0.0,1,0.0,0,740572391,740570798,4882.91,-7.0,0.0,GOLD.i#,732144486,1776445269,2026-04-17 17:01:09,1,0.1
,0.0,1,0.0,0,740572402,740571950,82.371,4.0,0.0,SILVER.i#,732144498,1776445270,2026-04-17 17:01:10,1,0.1
CT-BUY-c82%,0.0,0,0.0,0,740599848,740599848,4861.88,0.0,0.0,GOLD.i#,732171849,1776445976,2026-04-17 17:12:56,0,0.1
CT-BUY-c82%,0.0,0,0.0,0,740600685,740600685,4862.87,0.0,0.0,GOLD.i#,732172674,1776445996,2026-04-17 17:13:16,0,0.1
CT-BUY-c82%,0.0,0,0.0,0,740602768,740602768,4863.94,0.0,0.0,GOLD.i#,732174740,1776446053,2026-04-17 17:14:13,0,0.1
CT-BUY-c82%,0.0,0,0.0,0,740602774,740602774,4863.94,0.0,0.0,GOLD.i#,732174746,1776446053,2026-04-17 17:14:13,0,0.1
,0.0,1,0.0,0,740603193,740602768,4862.22,-17.2,0.0,GOLD.i#,732175161,1776446065,2026-04-17 17:14:25,1,0.1
,0.0,1,0.0,0,740603201,740602774,4862.21,-17.3,0.0,GOLD.i#,732175169,1776446065,2026-04-17 17:14:25,1,0.1
,0.0,1,0.0,0,740603963,740600685,4866.71,38.4,0.0,GOLD.i#,732175932,1776446083,2026-04-17 17:14:43,1,0.1
[tp 4867.01],0.0,1,0.0,0,740604005,740599848,4867.18,53.0,0.0,GOLD.i#,732175971,1776446084,2026-04-17 17:14:44,1,0.1
,0.0,0,0.0,0,741012317,741012317,4833.48,0.0,0.0,GOLD.i#,732578832,1776470201,2026-04-17 23:56:41,0,0.1
,0.0,1,0.0,0,741012399,741012317,4832.21,-12.7,0.0,GOLD.i#,732578892,1776470223,2026-04-17 23:57:03,1,0.1
,0.0,0,0.0,0,741012796,741012796,4833.23,0.0,0.0,GOLD.i#,732579232,1776470246,2026-04-17 23:57:26,0,0.1
,0.0,0,0.0,0,741012818,741012818,4831.71,0.0,0.0,GOLD.i#,732579252,1776470248,2026-04-17 23:57:28,1,0.1
,0.0,0,0.0,0,741012826,741012826,4831.77,0.0,0.0,GOLD.i#,732579259,1776470249,2026-04-17 23:57:29,1,0.1
,0.0,1,0.0,0,741012957,741012818,4833.98,-22.7,0.0,GOLD.i#,732579379,1776470255,2026-04-17 23:57:35,0,0.1
,0.0,1,0.0,0,741012960,741012826,4834.08,-23.1,0.0,GOLD.i#,732579382,1776470256,2026-04-17 23:57:36,0,0.1
,0.0,1,0.0,0,741303023,741012796,4779.87,-533.6,0.0,GOLD.i#,732878367,1776646923,2026-04-20 01:02:03,1,0.1
CT-BUY-c99%,0.0,0,0.0,0,741363234,741363234,4768.36,0.0,0.0,GOLD.i#,732936858,1776652546,2026-04-20 02:35:46,0,0.01
,0.0,1,0.0,0,741363279,741363234,4768.3,-0.06,0.0,GOLD.i#,732936899,1776652550,2026-04-20 02:35:50,1,0.01
CT-SELL-c99%,0.0,0,0.0,0,741363285,741363285,4768.21,0.0,0.0,GOLD.i#,732936904,1776652550,2026-04-20 02:35:50,1,0.01
,0.0,1,0.0,0,741363341,741363285,4768.19,0.02,0.0,GOLD.i#,732936951,1776652554,2026-04-20 02:35:54,0,0.01
CT-SELL-c68%,0.0,0,0.0,0,741431235,741431235,79.403,0.0,0.0,SILVER.i#,733001221,1776657073,2026-04-20 03:51:13,1,0.05
,0.0,1,0.0,0,741431390,741431235,79.464,-15.25,0.0,SILVER.i#,733001372,1776657089,2026-04-20 03:51:29,0,0.05
CT-SELL-c82%,0.0,0,0.0,0,741455875,741455875,79.984,0.0,0.0,SILVER.i#,733024347,1776658800,2026-04-20 04:20:00,1,0.05
CT-SELL-c78%,0.0,0,0.0,0,741456777,741456777,79.916,0.0,0.0,SILVER.i#,733025129,1776658886,2026-04-20 04:21:26,1,0.05
,0.0,1,0.0,0,741456933,741456777,79.974,-14.5,0.0,SILVER.i#,733025255,1776658902,2026-04-20 04:21:42,0,0.05
[sl 80.110],0.0,1,0.0,0,741459517,741455875,80.111,-31.75,0.0,SILVER.i#,733027731,1776659108,2026-04-20 04:25:08,0,0.05
CT-SELL-c82%,0.0,0,0.0,0,741479391,741479391,80.301,0.0,0.0,SILVER.i#,733046303,1776660516,2026-04-20 04:48:36,1,0.05
[sl 80.420],0.0,1,0.0,0,741480117,741479391,80.421,-30.0,0.0,SILVER.i#,733046989,1776660585,2026-04-20 04:49:45,0,0.05
CT-SELL-c82%,0.0,0,0.0,0,741480212,741480212,80.353,0.0,0.0,SILVER.i#,733047079,1776660598,2026-04-20 04:49:58,1,0.05
,0.0,1,0.0,0,741480337,741480212,80.417,-16.0,0.0,SILVER.i#,733047195,1776660614,2026-04-20 04:50:14,0,0.05
CT-SELL-c82%,0.0,0,0.0,0,741484043,741484043,80.641,0.0,0.0,SILVER.i#,733050745,1776660977,2026-04-20 04:56:17,1,0.05
CT-SELL-c82%,0.0,0,0.0,0,741485058,741485058,80.507,0.0,0.0,SILVER.i#,733051616,1776661052,2026-04-20 04:57:32,1,0.05
,0.0,1,0.0,0,741485361,741485058,80.627,-30.0,0.0,SILVER.i#,733051909,1776661069,2026-04-20 04:57:49,0,0.05
,0.0,1,0.0,0,741487604,741484043,80.607,8.5,0.0,SILVER.i#,733054002,1776661317,2026-04-20 05:01:57,0,0.05
CT-BUY-c82%,0.0,0,0.0,0,741488699,741488699,80.535,0.0,0.0,SILVER.i#,733055070,1776661450,2026-04-20 05:04:10,0,0.08
[sl 80.460],0.0,1,0.0,0,741488879,741488699,80.448,-34.8,0.0,SILVER.i#,733055246,1776661463,2026-04-20 05:04:23,1,0.08
CT-BUY-c82%,0.0,0,0.0,0,741492550,741492550,80.468,0.0,0.0,SILVER.i#,733058530,1776661778,2026-04-20 05:09:38,0,0.08
,0.0,1,0.0,0,741492612,741492550,80.428,-16.0,0.0,SILVER.i#,733058593,1776661794,2026-04-20 05:09:54,1,0.08
CT-SELL-c68%,0.0,0,0.0,0,741499249,741499249,80.538,0.0,0.0,SILVER.i#,733064895,1776662311,2026-04-20 05:18:31,1,0.08
CT-SELL-c68%,0.0,0,0.0,0,741500935,741500935,80.308,0.0,0.0,SILVER.i#,733066529,1776662465,2026-04-20 05:21:05,1,0.08
,0.0,1,0.0,0,741501191,741500935,80.392,-33.6,0.0,SILVER.i#,733066774,1776662509,2026-04-20 05:21:49,0,0.08
,0.0,1,0.0,0,741502778,741499249,80.505,13.2,0.0,SILVER.i#,733068297,1776662658,2026-04-20 05:24:18,0,0.08
CT-SELL-c70%,0.0,0,0.0,0,741573204,741573204,79.935,0.0,0.0,SILVER.i#,733135318,1776670195,2026-04-20 07:29:55,1,0.08
,0.0,1,0.0,0,741581362,741573204,79.852,33.2,0.0,SILVER.i#,733143230,1776670822,2026-04-20 07:40:22,0,0.08
,0.0,0,0.0,0,743607450,743607450,4778.01,0.0,0.0,GOLD.i#,735134676,1776791969,2026-04-21 17:19:29,1,0.01
,0.0,1,0.0,0,743610750,743607450,4775.74,2.27,0.0,GOLD.i#,735137940,1776792099,2026-04-21 17:21:39,0,0.01
,0.0,0,0.0,0,744703889,744703889,4756.42,0.0,0.0,GOLD.i#,736206830,1776862858,2026-04-22 13:00:58,0,0.01
,0.0,1,0.0,0,744704670,744703889,4756.94,0.52,0.0,GOLD.i#,736207588,1776862889,2026-04-22 13:01:29,1,0.01
,0.0,0,0.0,0,744704944,744704944,4754.85,0.0,0.0,GOLD.i#,736207836,1776862917,2026-04-22 13:01:57,0,0.01
,0.0,0,0.0,0,744705001,744705001,4754.57,0.0,0.0,GOLD.i#,736207893,1776862920,2026-04-22 13:02:00,0,0.01
,0.0,0,0.0,0,744705436,744705436,4753.92,0.0,0.0,GOLD.i#,736208305,1776862938,2026-04-22 13:02:18,1,0.01
CodexE2E_GOLD_BU,0.0,0,0.0,100,744737582,744737582,4751.79,0.0,0.0,GOLD.i#,736239692,1776864341,2026-04-22 13:25:41,0,0.02
CodexE2E_CLOSE,0.0,1,0.0,100,744737952,744737582,4751.96,0.34,0.0,GOLD.i#,736240036,1776864370,2026-04-22 13:26:10,1,0.02
CodexE2E_GOLD_SE,0.0,0,0.0,100,744738050,744738050,4752.69,0.0,0.0,GOLD.i#,736240122,1776864377,2026-04-22 13:26:17,1,0.02
CodexE2E_CLOSE,0.0,1,0.0,100,744738245,744738050,4753.25,-1.12,0.0,GOLD.i#,736240288,1776864391,2026-04-22 13:26:31,0,0.02
CodexE2E_SILVER_,0.0,0,0.0,100,744738352,744738352,77.878,0.0,0.0,SILVER.i#,736240385,1776864399,2026-04-22 13:26:39,0,0.02
CodexE2E_CLOSE,0.0,1,0.0,100,744738499,744738352,77.826,-5.2,0.0,SILVER.i#,736240522,1776864414,2026-04-22 13:26:54,1,0.02
CodexE2E_SILVER_,0.0,0,0.0,100,744738575,744738575,77.831,0.0,0.0,SILVER.i#,736240585,1776864422,2026-04-22 13:27:02,1,0.02
CodexE2E_CLOSE,0.0,1,0.0,100,744738787,744738575,77.877,-4.6,0.0,SILVER.i#,736240773,1776864443,2026-04-22 13:27:23,0,0.02
,0.0,1,0.0,0,744837406,744705001,4754.94,0.37,0.0,GOLD.i#,736335508,1776870406,2026-04-22 15:06:46,1,0.01
,0.0,1,0.0,0,744837460,744705436,4755.2,-1.28,0.0,GOLD.i#,736335563,1776870409,2026-04-22 15:06:49,0,0.01
,0.0,1,0.0,0,744837561,744704944,4754.94,0.09,0.0,GOLD.i#,736335657,1776870418,2026-04-22 15:06:58,1,0.01
Test-Buy,0.0,0,0.0,100,745393573,745393573,4741.86,0.0,0.0,GOLD.i#,736875871,1776896414,2026-04-22 22:20:14,0,0.01
Test-Sell,0.0,0,0.0,100,745393630,745393630,4741.61,0.0,0.0,GOLD.i#,736875927,1776896425,2026-04-22 22:20:25,1,0.01
Webhook Close,0.0,1,0.0,100,745393733,745393573,4740.81,-1.05,0.0,GOLD.i#,736876028,1776896436,2026-04-22 22:20:36,1,0.01
Webhook Close,0.0,1,0.0,100,745393736,745393630,4741.04,0.57,0.0,GOLD.i#,736876031,1776896436,2026-04-22 22:20:36,0,0.01
